Id,rating,sentiment,product_name,review_text,price,discount_percent,returned
2866,3.6,negative,Backpack,Stopped working after a few uses.,408.75,2.4,0
2867,6.4,neutral,Electric Toothbrush,Overall decent but not outstanding.,726.39,16.0,0
2868,8.2,positive,Hair Dryer,"Excellent quality and perfect fit, highly recommend!",773.68,58.1,1
2869,4.2,neutral,Coffee Maker,It works as described but could be better.,594.88,59.3,0
2870,5.3,neutral,Gaming Mouse,"Average quality, matches the price.",868.53,32.2,1
2871,1.2,negative,Bluetooth Speaker,Poor quality and very disappointing experience.,544.78,29.4,0
2872,3.4,negative,Laptop,Poor quality and very disappointing experience.,884.55,37.9,1
2873,8.3,positive,Water Bottle,"Excellent quality and perfect fit, highly recommend!",249.16,41.6,1
2874,2.7,negative,Camera,Did not meet my expectations at all.,381.02,56.5,1
2875,9.1,positive,Smartwatch,Super easy to use and looks amazing.,102.8,62.2,1
2876,6.5,neutral,Backpack,It gets the job done but lacks some features.,416.8,65.4,0
2877,6.6,neutral,Water Bottle,Delivery took longer than expected but item works fine.,906.34,21.4,1
2878,2.6,negative,Tablet,Poor quality and very disappointing experience.,500.72,37.4,0
2879,8.2,positive,Running Shoes,High performance and sleek design make it worth every penny.,175.59,24.9,1
2880,2.1,negative,Coffee Maker,Stopped working after a few uses.,596.34,39.3,0
2881,1.8,negative,Running Shoes,Terrible quality and unreliable performance.,162.33,4.9,0
2882,8.9,positive,LED TV,Fast delivery and great customer service!,856.03,22.7,1
2883,6.8,neutral,Electric Toothbrush,Overall decent but not outstanding.,313.86,45.7,0
2884,2.6,negative,LED TV,The item arrived damaged and unusable.,765.59,46.2,1
2885,9.5,positive,Bluetooth Speaker,High performance and sleek design make it worth every penny.,120.81,22.2,1
2886,4.9,neutral,Backpack,It gets the job done but lacks some features.,634.36,51.0,1
2887,4.5,neutral,Gaming Mouse,It gets the job done but lacks some features.,798.21,0.6,1
2888,4.8,neutral,Smartphone,"The product is okay, nothing special.",705.78,50.6,1
2889,5.1,neutral,Wireless Headphones,It works as described but could be better.,437.1,56.4,1
2890,2.6,negative,LED TV,Terrible quality and unreliable performance.,387.73,42.7,1
2891,4.3,neutral,Running Shoes,"The product is okay, nothing special.",783.67,5.2,1
2892,6.9,neutral,Smartwatch,Delivery took longer than expected but item works fine.,745.77,64.9,0
2893,6.8,neutral,Vacuum Cleaner,It works as described but could be better.,352.59,44.7,1
2894,8.5,positive,Gaming Mouse,The sound quality is amazing and battery lasts all day.,416.05,43.3,0
2895,3.1,negative,Desk Lamp,The item arrived damaged and unusable.,248.65,33.8,1
2896,0.0,negative,Bluetooth Speaker,Customer support was unhelpful and slow.,482.84,51.6,0
2897,2.4,negative,Vacuum Cleaner,The item arrived damaged and unusable.,43.12,32.5,1
2898,1.2,negative,Sneakers,Customer support was unhelpful and slow.,828.9,0.2,0
2899,0.1,negative,Water Bottle,Did not meet my expectations at all.,800.87,67.9,0
2900,6.3,neutral,Sneakers,Overall decent but not outstanding.,712.71,30.0,0
2901,4.4,neutral,Running Shoes,The color was slightly off but not a big deal.,663.93,22.8,1
2902,5.1,neutral,Wireless Headphones,It works as described but could be better.,437.1,56.4,1
2903,3.3,negative,Backpack,Did not meet my expectations at all.,11.51,33.4,1
2904,0.7,negative,Microwave Oven,Stopped working after a few uses.,626.14,32.7,0
2905,6.8,neutral,Smartphone,It gets the job done but lacks some features.,543.9,5.0,0
2906,6.2,neutral,Wireless Headphones,It’s fine for occasional use.,983.98,46.9,1
2907,4.1,neutral,Coffee Maker,It’s fine for occasional use.,928.49,42.9,1
2908,2.3,negative,Tablet,Poor quality and very disappointing experience.,952.26,60.1,0
2909,2.3,negative,Tablet,Poor quality and very disappointing experience.,952.26,60.1,0
2910,8.0,positive,Water Bottle,Super easy to use and looks amazing.,877.22,17.9,1
2911,8.8,positive,Hair Dryer,High performance and sleek design make it worth every penny.,374.53,37.5,0
2912,7.6,positive,Vacuum Cleaner,Super easy to use and looks amazing.,288.09,28.3,0
2913,6.0,neutral,Camera,It gets the job done but lacks some features.,522.52,59.1,1
2914,7.4,positive,Backpack,High performance and sleek design make it worth every penny.,407.54,8.9,1
2915,8.9,positive,Electric Toothbrush,"Very durable, I’m extremely satisfied with my purchase.",246.77,23.3,1
2916,9.6,positive,Hair Dryer,"Excellent quality and perfect fit, highly recommend!",724.13,27.1,0
2917,2.7,negative,Tablet,"Would not recommend, waste of money.",475.25,63.1,1
2918,3.2,negative,Sneakers,Poor quality and very disappointing experience.,117.96,37.4,1
2919,4.8,neutral,Smartphone,The color was slightly off but not a big deal.,64.65,46.7,0
2920,7.6,positive,Tablet,The product exceeded my expectations and arrived on time.,467.19,29.8,1
2921,6.1,neutral,Wireless Headphones,"The product is okay, nothing special.",958.93,6.9,0
2922,5.5,neutral,LED TV,Delivery took longer than expected but item works fine.,165.04,41.8,0
2923,9.1,positive,Sneakers,The product exceeded my expectations and arrived on time.,307.53,62.2,1
2924,6.1,neutral,Smartphone,It works as described but could be better.,511.81,65.0,1
2925,3.7,negative,Backpack,The item arrived damaged and unusable.,325.67,46.8,0
2926,2.4,negative,Vacuum Cleaner,The item arrived damaged and unusable.,43.12,32.5,1
2927,6.5,neutral,Gaming Mouse,"The product is okay, nothing special.",705.43,51.1,1
2928,2.6,negative,LED TV,The item arrived damaged and unusable.,765.59,46.2,1
2929,2.9,negative,Hair Dryer,Terrible quality and unreliable performance.,183.43,50.1,0
2930,6.8,neutral,Backpack,The color was slightly off but not a big deal.,737.51,34.9,1
2931,6.5,neutral,Water Bottle,The color was slightly off but not a big deal.,873.99,62.4,0
2932,2.2,negative,Gaming Mouse,Stopped working after a few uses.,427.33,5.4,1
2933,3.0,negative,Backpack,It broke after the first day of use.,706.04,31.9,0
2934,9.4,positive,Tablet,The sound quality is amazing and battery lasts all day.,792.19,55.0,1
2935,6.9,neutral,Coffee Maker,Delivery took longer than expected but item works fine.,586.72,38.5,1
2936,3.5,negative,Electric Toothbrush,Poor quality and very disappointing experience.,673.46,39.9,1
2937,1.5,negative,Wireless Headphones,"Would not recommend, waste of money.",27.7,52.3,0
2938,9.2,positive,Hair Dryer,The sound quality is amazing and battery lasts all day.,209.81,1.5,0
2939,0.7,negative,Water Bottle,It broke after the first day of use.,148.59,6.3,1
2940,4.1,neutral,Gaming Mouse,It’s fine for occasional use.,91.56,32.7,0
2941,4.0,neutral,Wireless Charger,It works as described but could be better.,518.85,7.9,1
2942,1.9,negative,Smartwatch,"Would not recommend, waste of money.",432.63,44.2,0
2943,9.6,positive,Hair Dryer,"Excellent quality and perfect fit, highly recommend!",724.13,27.1,0
2944,8.5,positive,Vacuum Cleaner,It works flawlessly and the price was fair.,822.46,35.1,0
2945,3.5,negative,Smartphone,Did not meet my expectations at all.,973.38,64.8,0
2946,3.4,negative,LED TV,The item arrived damaged and unusable.,737.86,35.8,1
2947,8.3,positive,Microwave Oven,Super easy to use and looks amazing.,19.94,8.8,0
2948,4.8,neutral,Laptop,The color was slightly off but not a big deal.,702.67,46.4,1
2949,3.3,negative,Laptop,Terrible quality and unreliable performance.,946.08,14.7,0
2950,2.8,negative,Smartphone,Terrible quality and unreliable performance.,741.04,66.7,0
2951,8.4,positive,Wireless Charger,The product exceeded my expectations and arrived on time.,92.75,57.3,0
2952,4.1,neutral,Wireless Charger,Overall decent but not outstanding.,607.97,40.7,0
2953,9.0,positive,Smartwatch,Super easy to use and looks amazing.,727.41,49.1,1
2954,5.8,neutral,Smartwatch,"The product is okay, nothing special.",463.26,48.8,1
2955,7.0,positive,Wireless Charger,"Very durable, I’m extremely satisfied with my purchase.",383.19,45.5,1
2956,7.4,positive,Electric Toothbrush,"Very durable, I’m extremely satisfied with my purchase.",457.71,63.6,0
2957,6.8,neutral,Smartphone,It gets the job done but lacks some features.,543.9,5.0,0
2958,7.4,positive,Hair Dryer,Fast delivery and great customer service!,158.72,13.1,0
2959,9.5,positive,Electric Toothbrush,"Excellent quality and perfect fit, highly recommend!",712.21,66.8,1
2960,2.9,negative,Wireless Charger,Terrible quality and unreliable performance.,877.37,66.2,0
2961,7.7,positive,Running Shoes,The sound quality is amazing and battery lasts all day.,240.48,45.9,1
2962,1.2,negative,Laptop,Customer support was unhelpful and slow.,918.14,48.2,0
2963,7.3,positive,Camera,"Very durable, I’m extremely satisfied with my purchase.",641.67,9.2,1
2964,7.1,positive,Sneakers,"Very durable, I’m extremely satisfied with my purchase.",902.94,23.3,0
2965,7.0,positive,Bluetooth Speaker,Super easy to use and looks amazing.,24.22,56.6,0
2966,8.3,positive,Backpack,Fast delivery and great customer service!,123.18,49.5,1
2967,3.8,negative,Gaming Mouse,Poor quality and very disappointing experience.,759.35,42.9,1
2968,0.6,negative,Wireless Charger,Stopped working after a few uses.,327.72,33.8,1
2969,5.2,neutral,Camera,It’s fine for occasional use.,703.04,6.5,0
2970,5.6,neutral,Tablet,Overall decent but not outstanding.,65.31,7.4,1
2971,0.5,negative,Backpack,Stopped working after a few uses.,399.21,58.5,0
2972,5.1,neutral,Wireless Headphones,It works as described but could be better.,437.1,56.4,1
2973,8.7,positive,Electric Toothbrush,It works flawlessly and the price was fair.,10.51,68.7,1
2974,3.3,negative,Laptop,Terrible quality and unreliable performance.,946.08,14.7,0
2975,4.7,neutral,Desk Lamp,The color was slightly off but not a big deal.,914.76,55.6,1
2976,3.5,negative,Electric Toothbrush,Poor quality and very disappointing experience.,673.46,39.9,1
2977,1.9,negative,Coffee Maker,"Would not recommend, waste of money.",725.62,10.4,1
2978,4.3,neutral,Wireless Headphones,It’s fine for occasional use.,844.01,22.9,0
2979,7.2,positive,LED TV,The sound quality is amazing and battery lasts all day.,117.05,50.7,1
2980,5.7,neutral,Smartphone,"The product is okay, nothing special.",685.66,30.1,0
2981,1.2,negative,Bluetooth Speaker,Poor quality and very disappointing experience.,544.78,29.4,0
2982,1.1,negative,Microwave Oven,"Would not recommend, waste of money.",275.42,11.0,0
2983,4.7,neutral,Camera,"The product is okay, nothing special.",75.92,14.9,1
2984,2.9,negative,Running Shoes,It broke after the first day of use.,763.82,40.8,1
2985,5.7,neutral,Coffee Maker,"The product is okay, nothing special.",679.4,20.6,1
2986,9.0,positive,Hair Dryer,Fast delivery and great customer service!,593.85,6.2,1
2987,8.6,positive,Laptop,Fast delivery and great customer service!,578.5,48.8,1
2988,4.9,neutral,Wireless Headphones,It works as described but could be better.,990.01,44.2,0
2989,5.9,neutral,Desk Lamp,The color was slightly off but not a big deal.,342.94,0.2,1
2990,3.5,negative,Running Shoes,Terrible quality and unreliable performance.,451.51,32.7,0
2991,1.6,negative,Coffee Maker,"Would not recommend, waste of money.",247.49,1.7,0
2992,2.6,negative,Tablet,Poor quality and very disappointing experience.,500.72,37.4,0
2993,9.5,positive,Bluetooth Speaker,High performance and sleek design make it worth every penny.,120.81,22.2,1
2994,9.0,positive,Microwave Oven,High performance and sleek design make it worth every penny.,981.22,49.1,1
2995,6.3,neutral,Backpack,Delivery took longer than expected but item works fine.,14.39,22.3,0
2996,5.4,neutral,Vacuum Cleaner,Delivery took longer than expected but item works fine.,572.7,10.5,1
2997,0.4,negative,LED TV,It broke after the first day of use.,323.61,33.3,0
2998,6.8,neutral,Vacuum Cleaner,It works as described but could be better.,352.59,44.7,1
2999,9.6,positive,Wireless Charger,The sound quality is amazing and battery lasts all day.,116.95,63.4,1
3000,9.6,positive,Laptop,Fast delivery and great customer service!,239.07,58.5,1
3001,3.5,negative,Running Shoes,Terrible quality and unreliable performance.,451.51,32.7,0
3002,6.5,neutral,Running Shoes,It gets the job done but lacks some features.,431.95,64.3,1
3003,1.9,negative,Laptop,Stopped working after a few uses.,237.83,8.2,1
3004,6.8,neutral,Electric Toothbrush,Overall decent but not outstanding.,313.86,45.7,0
3005,6.4,neutral,Electric Toothbrush,Overall decent but not outstanding.,726.39,16.0,0
3006,5.8,neutral,Running Shoes,It’s fine for occasional use.,917.79,32.0,1
3007,1.5,negative,Wireless Charger,Stopped working after a few uses.,512.87,61.3,1
3008,2.1,negative,Running Shoes,Poor quality and very disappointing experience.,869.59,50.4,1
3009,0.3,negative,Wireless Headphones,Customer support was unhelpful and slow.,760.98,37.2,0
3010,3.3,negative,Smartphone,The item arrived damaged and unusable.,847.4,67.5,1
3011,3.6,negative,Microwave Oven,Customer support was unhelpful and slow.,207.33,57.9,1
3012,4.6,neutral,Gaming Mouse,Overall decent but not outstanding.,302.84,59.9,0
3013,5.9,neutral,Laptop,The color was slightly off but not a big deal.,965.23,57.0,1
3014,5.4,neutral,Laptop,Delivery took longer than expected but item works fine.,686.53,32.6,1
3015,8.5,positive,Vacuum Cleaner,It works flawlessly and the price was fair.,822.46,35.1,0
3016,0.0,negative,Bluetooth Speaker,Customer support was unhelpful and slow.,482.84,51.6,0
3017,0.9,negative,Water Bottle,"Would not recommend, waste of money.",630.69,66.2,1
3018,5.8,neutral,Wireless Headphones,"The product is okay, nothing special.",264.6,51.6,1
3019,5.9,neutral,Laptop,The color was slightly off but not a big deal.,965.23,57.0,1
3020,9.2,positive,Hair Dryer,Fast delivery and great customer service!,998.14,47.1,1
3021,6.4,neutral,Bluetooth Speaker,The color was slightly off but not a big deal.,746.12,35.8,1
3022,8.6,positive,Microwave Oven,Fast delivery and great customer service!,749.22,56.7,1
3023,5.8,neutral,Microwave Oven,It gets the job done but lacks some features.,272.8,69.6,1
3024,3.3,negative,Coffee Maker,Stopped working after a few uses.,347.96,29.7,1
3025,8.5,positive,Wireless Headphones,It works flawlessly and the price was fair.,720.51,64.4,1
3026,4.7,neutral,Hair Dryer,"Average quality, matches the price.",682.82,14.8,1
3027,2.0,negative,Microwave Oven,Terrible quality and unreliable performance.,15.5,9.0,0
3028,6.9,neutral,Sneakers,Overall decent but not outstanding.,337.58,20.7,0
3029,4.4,neutral,Bluetooth Speaker,It’s fine for occasional use.,851.37,33.8,0
3030,3.7,negative,Smartphone,It broke after the first day of use.,886.42,48.9,1
3031,3.7,negative,Bluetooth Speaker,Stopped working after a few uses.,927.22,41.8,1
3032,8.9,positive,Hair Dryer,It works flawlessly and the price was fair.,441.25,38.1,1
3033,2.5,negative,Smartphone,Stopped working after a few uses.,750.22,28.7,0
3034,7.8,positive,Smartwatch,It works flawlessly and the price was fair.,983.93,12.1,0
3035,2.7,negative,Sneakers,The item arrived damaged and unusable.,255.77,4.0,0
3036,6.8,neutral,Gaming Mouse,It gets the job done but lacks some features.,350.24,65.6,0
3037,5.4,neutral,Wireless Headphones,Overall decent but not outstanding.,517.89,45.1,1
3038,2.6,negative,Wireless Headphones,The item arrived damaged and unusable.,996.16,6.9,0
3039,3.9,negative,Sneakers,"Would not recommend, waste of money.",128.65,9.3,0
3040,7.8,positive,Backpack,Fast delivery and great customer service!,434.01,11.5,0
3041,5.7,neutral,Smartwatch,Delivery took longer than expected but item works fine.,584.88,50.0,1
3042,5.9,neutral,Water Bottle,The color was slightly off but not a big deal.,395.63,0.4,1
3043,9.9,positive,Water Bottle,The product exceeded my expectations and arrived on time.,992.05,18.3,0
3044,1.4,negative,Backpack,The item arrived damaged and unusable.,241.01,48.3,0
3045,1.4,negative,Backpack,The item arrived damaged and unusable.,241.01,48.3,0
3046,6.1,neutral,Sneakers,It’s fine for occasional use.,644.26,38.8,1
3047,1.5,negative,Wireless Headphones,"Would not recommend, waste of money.",27.7,52.3,0
3048,7.6,positive,Gaming Mouse,High performance and sleek design make it worth every penny.,24.31,27.9,1
3049,8.5,positive,Vacuum Cleaner,"Very durable, I’m extremely satisfied with my purchase.",775.3,14.8,0
